hours_studied,attendance,previous_score,assignment_score,sleep_hours,participation,final_grade
13.007332881069882,73.37007556249348,69.86875048205741,80.80671312681835,4.3596598051678495,5,54.2292502839227
29.18424713352256,80.67056946053539,46.32842199739783,64.48910145200189,4.785842457965044,4,46.921896376111114
25.502298854208526,58.35169730460376,79.40680628345764,40.92369350147851,7.635981803626153,4,50.466366779197095
35.48850970305306,99.55843130684883,89.32618963601354,74.9755634082558,9.096678437354413,2,65.7962086234886
18.888597006477973,61.58358506917217,62.825200450453735,55.186092350776526,4.269980927412546,2,41.76809575132783
4.783769837532068,97.13658870675629,86.53671105551965,67.01525476857341,8.404907554249878,1,56.59158601789639
28.5297914889198,82.48233244961843,97.8685992340487,97.45486090502904,6.047911875700313,3,71.02953272997567
30.431401944675898,80.38683974394296,52.22598754766135,63.94211905854608,6.871170219517135,2,53.00495340976753
22.45108790277985,75.63442555082543,71.39977787168448,90.3880963998656,9.573157299073394,3,58.36666184380593
30.83868719818244,61.53349058588793,57.22827748507453,51.31243634495507,5.991829028415073,2,48.3597778383498
19.75182385457563,58.82640160027542,87.57126514203037,80.34762988150173,6.7920216036369165,5,57.35006398449778
20.909313175279763,61.02431045350877,74.65560195286946,98.6204172663366,4.082094488564087,5,51.92052163009573
17.101640734341984,59.32191310721272,78.07494505301823,46.113586052376206,4.48959232002903,1,44.88495027858861
1.0167650697638075,88.97922367833766,87.87484957695364,40.49919653363152,5.551549546808705,1,49.14992386285158
4.315657079732178,67.5062629583365,63.75822835974729,66.01496755795687,4.167113444926446,3,46.290596818471805
1.25716742746937,52.89213382816982,94.90540410442259,45.55752898308203,7.788251956289506,2,44.64741347240773
25.456416450551217,98.45513150704056,71.9817320347684,84.90306098057388,6.558390140809735,4,59.32722391324666
12.574239243053068,94.18929424817128,49.47728937012088,94.87291983091353,7.288871216368133,1,52.589473715388415
20.342827646588113,96.38761415976064,81.75394709012815,66.04125836252553,5.047883115377977,4,57.29557331621535
36.30265895704372,99.74539113232177,87.59568102629527,55.52269852932646,5.775592176619696,4,63.169336431256994
9.971689165954999,58.69476246097437,59.0057006240516,66.06419914039658,7.982946849116351,2,43.641764516640805
16.415316921425188,69.81210094513294,91.43075541992518,83.40686907100006,9.791816341782399,3,58.681744314732015
30.222045541721947,87.91192378520456,94.36859528594599,40.54324969482226,4.302500641613255,2,60.852330967546294
9.151926619664899,84.8010309026896,56.614269242668534,75.36723936908183,9.342305925131598,1,54.12087933206262
3.0791963931517197,57.69479531699275,99.01128836291332,76.79750109324274,7.461287207867251,4,56.90058124920949
11.590058116550722,90.79165624953089,48.442691682925506,78.26129481375614,7.3835174005337425,2,44.28388012664094
6.448851490160177,61.22202859183304,52.1209401041494,54.52132479885263,7.0016712112465616,2,37.639966955489676
37.18790609370292,61.19088074113115,51.053490354281564,82.84316340268761,4.416364515425101,2,49.39722567124145
32.32481518257668,76.84872114467068,93.63938260047223,45.483489179906584,4.539261110416964,1,50.914127828840606
25.33615026041694,79.64699674208515,79.2575531394977,51.95622018800805,7.605472033954516,3,52.54631909212632
34.85842360750871,79.00431039189056,49.12625699333637,92.64820279926892,6.04575142861335,2,54.14284845508873
32.14688307596458,54.574341869887746,66.41940510210094,84.32338904359398,9.503608399466085,1,52.10983073137888
7.4628023554414336,93.87304313151901,76.91788150418813,40.824733240680715,6.439543224156834,4,51.239211721318476
35.70235993959911,63.2800021294353,45.007845099362996,54.90257562218801,4.859688752215846,5,41.856297321232844
21.573689676626028,56.47574606414021,92.94498210444033,52.864388979589876,8.288313001012217,1,51.11778495338872
32.2976062065625,94.43740399344887,88.21621212649211,56.248379682218356,5.760120528646059,5,63.288981850788936
35.84365199693973,97.78257491148767,70.31240641459829,54.85358621679318,7.152821844135359,2,58.9305828540433
12.720138998874555,93.10638086327253,98.02759691555022,43.751577744570746,8.18699671303102,2,59.305125902405464
4.40207698110707,90.4758037362439,65.06565875650598,67.53643099580921,9.401584667212422,1,51.959074750622236
9.117406501677667,82.7620990319511,99.04661914218987,83.9640084871699,8.753147168810056,5,61.843280168575134
17.08431154505025,77.54286853045696,80.07519992821761,76.40390348304618,8.058166407236344,2,56.64847694970882
32.72059063689972,54.34933799557051,78.0802763952365,80.37230011588478,8.077799094370862,4,54.264849637631194
34.429223330253734,70.42266065353493,49.9572937177471,44.86895071217435,9.67554786419252,3,47.43859297454775
0.27808522124762813,68.6344258506157,92.91566549827864,97.08944261060724,5.774944584979217,3,52.80935911823627
20.42989210310263,62.98768918801631,65.6493812752369,90.30951003058149,4.006672565177125,2,53.863392266192704
16.69644012595116,86.17100568442925,49.734004346948765,88.30541910973976,5.631727356389192,5,51.5830058981742
8.88431241882921,74.79378675393855,40.75645119854554,89.37902830250604,5.307348277760464,2,47.62130697807173
4.794614693347312,54.0523107953824,73.58534101830296,95.96263048796568,7.9710075106839895,5,52.21983762159123
13.504606856145118,61.009160097490565,71.64397732736057,72.65523796682186,7.802269598593174,4,47.631411774725706
37.71638815650077,84.16293818297979,83.16121734214951,52.016921072057556,7.560768296228343,5,61.88823111718589
12.92811728083021,53.80654297451501,93.41548318106813,77.00701647115247,4.097460659256722,2,54.376146305942356
20.751624869734645,92.56034570243844,44.76439507858177,84.57288962007634,8.372668326703884,4,53.53059935912265
28.120758355807112,74.75732635069872,83.88978942042175,84.27504360124152,5.941182474912949,1,59.28803804886338
14.54518409517176,74.0293288663324,51.244716645854936,71.2869414500128,7.990335934039787,3,45.787178217979736
38.87128330883843,79.62038923297588,91.49062318942984,44.10752316001468,7.33947057101292,2,59.87272791010295
38.497891797684446,91.23404829625746,89.14381083169937,62.26677630580767,6.056385552567443,2,64.23913910515876
10.071291833014566,67.39046039510966,72.44762529913265,95.24599650780144,4.8074576026246465,2,50.06200219718574
19.88994023569542,83.90080762795318,82.61456791739869,75.06693458544555,4.566513385962885,4,54.711697634623484
12.035132392670786,78.28659819978955,58.861006791024906,72.29991659534281,8.989109998673342,1,53.08480842326951
11.393619775098704,63.35141350847107,68.27007393596888,56.13121086293161,9.510385252489348,5,50.07344190309975
1.4754778941813118,93.9314993177579,89.2982138626283,62.10693519499473,7.8987282805857975,1,53.60215290618193
24.382573359195874,89.8713010803464,67.55591183039283,93.72076534919016,4.6206046891629,4,59.98627043190059
20.10716092915446,82.92259173292128,61.46789591952651,79.98778285161015,6.412163301329445,2,48.746795634141776
2.059150049999574,92.52908645471209,69.652746835018,87.24322160513998,8.373635200630943,3,49.275879431552205
11.145858569464458,93.36471004799012,89.6949551462331,67.2607253840593,8.678925304060408,2,62.564116160594914
36.33063543866615,85.41814883575174,60.11248284225236,77.81483316736947,4.709311733746532,5,58.409943600143286
9.582475626678896,91.85066641818361,50.42569558814463,54.90301652459245,4.000184313072294,3,44.96461331411376
5.795794883648924,84.87357308346418,82.72084121984685,82.32764981700917,8.27282227528363,2,57.28740386719883
19.57811041110252,84.00703858801502,89.55869276248491,65.65608002220024,6.139577055917234,3,68.18220401904762
39.42601816442403,80.93056891075922,46.038248711412,66.55273088888474,5.526887989709562,1,53.40581998803432
9.682210860460017,87.63583197788206,54.39244676535668,78.9593394746129,4.077384818737153,4,46.292103333466684
26.885421896235144,57.93025526465368,48.51831938565964,96.1768372881356,7.241796440568998,2,44.4432810111483
30.4647846131487,94.04353795994642,60.87648469493,43.84038079651725,9.10690441255589,5,58.43714153484274
9.505501759695987,93.5921763872616,67.02105873432475,89.48459424082046,9.745789877635527,1,59.21394703858837
29.128653944474383,51.462364151727954,84.92958021779839,57.54298662473158,7.394469703679736,2,53.8608965191147
14.711325308770128,91.29083752823814,79.06885509290045,66.63516727038267,7.086767966439365,1,53.30323458714418
25.292233223743178,56.44349337367226,77.25571404870587,41.31479972650054,4.510338312935446,5,48.96793077794144
25.34118843043579,66.7559427129571,61.142496796579266,58.06276467005878,7.293236809255599,2,46.15810744825141
21.43098736299034,87.1754128145804,90.4868531850856,70.15787455780783,6.2798744737923675,5,63.5665067785653
3.611590802176332,58.03799480241541,68.27723004388987,43.37056464084634,7.642811685301462,3,44.35476543259434
33.41209982356952,90.8983512059531,98.74629628090926,69.46574376298992,6.33235808725928,5,65.67489159889983
12.831202598869433,91.6067088978871,78.04852829774421,95.62663773150564,5.441794740702201,3,63.00159801745406
7.460740415994169,75.37338668804182,47.57588449387016,46.323593086468314,4.5697916513702594,2,39.411825552417945
1.6310056621905566,50.31929358584168,80.57065372452604,85.86644368453025,5.889510667533374,3,49.414615087619666
23.635717727529673,64.35190665874563,59.506240925901935,64.58026320255956,4.579869005726514,2,42.70394488728181
27.1025744736913,80.84634591878711,81.17963180116584,79.31042287146028,5.061381704943903,2,59.3637185535274
0.6635131571142461,99.05930890137117,44.178468889744344,55.614195879113765,9.924016951477276,4,44.29974198735058
20.48372233197124,81.59067635083342,50.49288623055756,49.5695357524815,6.6646213414397115,2,47.25392880643349
9.059831007917518,62.99017905320799,91.34423553434718,49.627756856273585,7.191230599030099,3,54.640319283117634
25.806911616377995,81.70028515498056,53.63077342141089,44.22951673858868,9.241711172423292,4,50.32332201539234
6.974657160199658,76.99926898579278,90.22246751457641,51.13880229407458,9.973413402944127,4,51.654097292136264
27.63750952409864,88.99226975755718,56.75656530726462,79.8531630993381,7.496286696068089,2,57.50248874761978
15.469413852021496,55.34903194134792,78.57291460352246,92.90143671061048,8.87484292626503,5,56.65839170924281
37.46919954946938,88.05139512510141,81.64903441058986,88.84754113546971,5.961646146020051,5,72.37359699756651
5.50083776583973,77.06332893380551,70.75928518870317,81.10805859246904,5.834463744683747,4,52.32304106931189
13.64265404201034,98.14960019294973,58.31864060180388,46.62591180466616,6.416222325967361,2,47.065816659554905
4.538940849623563,67.0936083019343,52.75866258226577,57.35124677775699,8.035043576041895,5,45.17525499998282
36.98774473114251,81.6310946566974,41.991361273745575,58.58841251934814,8.093150135530593,2,49.52279816131224
35.09357413523924,96.60140527550087,58.23678407444343,54.997416783857275,5.891436607896705,2,55.088954398183105
10.317665108606224,55.12548639953396,79.18976743187699,70.90033958258338,4.799259544819773,4,45.65120803369834
26.39936184136716,96.86142436182256,96.29828910690895,72.13322889278035,7.794377538793052,4,66.39656627433688
32.688888008048636,84.39428611504067,92.27226893578313,61.41315851026661,4.769955173132587,1,60.30851191454368
22.208032463978494,53.39185295525859,85.96388659211816,61.22734952418616,7.470955049375981,5,52.75588428118117
21.18602313424026,65.04817834734081,87.30684059519791,89.71333587436487,8.160532768337854,5,58.39745627985889
9.674091636018067,85.40860443226407,79.89909420855972,87.35757089918113,8.20366897836671,5,60.045174862693656
3.7241107122359685,53.36753007343859,55.61721145396018,58.46774990084474,8.52083266395758,3,37.26899812281675
35.88863031813307,79.10852300881366,94.43170184234978,94.82730663239556,9.237156529393987,2,64.76747809986779
36.016722286533216,67.29415284764784,80.24393871435004,97.16890102015037,6.999753951788731,4,64.72781646084663
25.32405829093072,81.04577588837385,73.62643785882639,59.60455252180245,8.381495137177428,5,58.43146019623497
13.561191641948028,52.28710169062564,46.65936815280887,61.26549692758329,7.715036412195021,1,35.1370895900083
13.968382984506436,93.57684030761882,66.82333262838553,70.33804920531753,5.119839638786095,5,49.035259025640045
29.038227154809576,98.67444845886985,67.62149627211558,96.46724875202041,4.154137869216449,2,58.420750659726835
35.884410398103086,98.44389276428458,91.87381657136021,92.57916598853869,5.707248314061602,2,68.98393736711476
35.48345697060469,87.48259158714623,72.79889321126731,46.154077755015386,6.658202238025717,4,60.28236736945894
31.195021834304953,56.5043120065316,62.824032938224576,63.56384459628497,7.702635666571938,3,49.233286913729856
25.68126584617151,87.91315979645113,98.60801971063955,73.20227138498632,9.099755983019232,4,63.87708890156646
3.3655985998019533,51.229345822940076,46.643235599578944,70.1879483530924,5.177474300236994,5,38.81076580476478
6.465148563784551,51.106177576449866,65.35290569871668,51.63178407621356,4.753298739390862,1,38.455117716294
35.94216754108317,66.18051095747705,42.52148051028432,91.52900627008928,9.780879684845965,4,49.32878306491466
24.257162386383598,74.43215952023328,84.39424724601582,80.61644697981023,4.648267356258443,3,53.84069638249113
0.3678820646651859,88.52037089038966,95.08459313194903,90.27450249110822,6.8709464206431345,4,56.49924905487341
4.058861714641284,84.16476883032526,56.80223977302937,91.52585676096834,7.5133823727598115,2,57.97335344323168
26.54007076432223,72.29513531883742,91.50050060794726,84.90135121994439,7.24824652544463,5,65.40844017336967
0.20246335384874747,63.68133331408329,57.53309382771387,66.35263607498304,4.516192942197659,5,40.09999966494752
6.432322056699946,99.85622500788556,94.64620969863492,76.63280530092547,4.342161484021716,5,64.73167994604731
21.949351574663446,71.30906511179865,85.23771421580705,49.62192436718459,4.632900564766214,5,51.61414954445375
27.67580790770773,72.56935121648377,88.29440661048632,80.41872504849445,7.513526103235675,5,65.05153687265846
26.078450380104023,58.181191059583455,41.08039333602727,50.75519534435685,7.266069325805926,5,42.41318247671437
8.970772378422392,89.74047743749647,97.76862142444156,81.63697543060941,5.4024447522204655,1,58.10315887952503
28.487168853901434,84.68411128907442,83.6002595242194,53.775889645238124,7.826644851073549,3,60.4778462621545
9.489963499872003,61.03848063943802,58.285065723168,47.0530780090132,8.920405012333896,5,43.582176359337595
13.015987926370709,54.11905228079213,89.76367989153081,49.91706940857745,4.249473759079563,3,48.825828017998184
29.859656204720967,84.02496510373565,56.891271904895795,40.11952811314421,6.9887796612882545,5,51.1515651653194
25.98531596188859,82.72556071405677,92.36523037396768,83.12437707121182,8.135862472616141,4,65.28438084237804
33.96893641976712,63.662976349910466,46.75482342471622,83.94406294350274,5.513871562418123,5,53.16374211809763
26.304515692013734,97.54317811252051,82.22115864764774,70.89600099479557,5.846625431758895,2,68.94918761897125
22.732344133418863,57.55289458904501,72.44190859869462,49.68176806332302,7.681827417936303,1,50.84369672095266
3.746990713123699,71.6167400521301,45.792068211726445,45.01326025064139,9.387611760662422,4,40.81284314041512
14.708632122377342,97.18079600837994,54.51362969553034,41.14773798623722,8.859546521817396,4,48.41183787029847
10.608094707269018,70.98636584630611,40.744242176638885,49.944890617913245,7.498781314597501,2,38.67427688621796
9.759585735163343,81.92629738320429,68.12607792787034,93.45133209898881,8.381330306543495,5,52.796652476687996
38.920422190097824,69.87971989813971,58.07591564560002,54.4922105021009,6.188934821246792,1,51.98695805215058
15.723908986670416,63.7107601174335,75.90144905786553,61.25627963303294,7.845793168592547,4,47.71506198889688
35.681862207084535,99.19888239799141,57.83426846251703,46.32072906887999,6.797089546765342,1,52.94810034456555
25.245545039890516,70.46670031575215,57.99514669041908,53.34167828489022,5.139616818745365,4,49.48561925654003
31.792452141665937,94.70496018395673,84.5915919238962,71.15347424681231,8.210429643263543,5,64.60326310044593
20.105483724207684,61.49773029455431,42.88857015870121,76.46516098573915,7.3387878240929325,4,43.71036361795766
23.076155385054363,60.655235201254165,94.17369971151923,54.72113884997266,6.151729491721548,4,51.13510432943398
19.700707752754557,51.55670414422557,91.13583246347089,43.46392955350703,9.468035140471784,3,54.39006308307786
7.80971951192178,82.58334126879424,80.06828099358438,63.46197214764392,4.1256047069604,5,50.06860095940354
28.898084610460213,68.42631718618806,75.59329420644306,54.05220225558005,5.894638907496976,2,50.10563045270509
11.230894497634232,93.21791249198185,93.53814988837914,53.17323539378812,4.341288386665879,2,50.60728483779929
0.9726386572581536,73.66049533457786,51.11981077172287,97.59176816280731,8.599163897329763,5,49.133975453823105
25.818891836286713,98.40967139573608,44.73814973144972,76.97802915554345,8.212644724682756,2,52.97433674766954
7.084427176281958,59.27627578515606,54.370610194572286,73.41270659032575,5.9881133124179025,5,44.27055089540783
37.61834337411657,93.43115839778054,87.67469672201142,64.94650621139931,8.053977413242439,2,61.2545613110465
38.157143080103495,88.82984263958708,42.080216003589,65.73666000580866,6.375623357175699,3,54.5761613589051
36.59457560881794,88.5460922322026,74.96841010500938,72.45430023028484,8.537522748534606,2,56.21923962516904
14.806348010217775,92.23916140584438,99.7262509714786,81.78578842216643,6.725101976420237,4,64.43486877818083
0.6182646611546971,88.05119954714993,91.34176563025237,82.12876577090977,6.4736783669899935,5,59.002866380831975
37.132742503509014,81.31101608157077,71.28674134261537,50.30163446232697,9.608379492929807,1,56.389831113777454
17.127365932692573,56.56224388411938,43.81845455719854,70.00676512459762,5.505274599344201,1,40.7758205811392
38.666192761746785,51.6263089745626,89.88241086314258,64.71748570204612,4.722684039979392,5,59.39739262921409
38.54479908357011,96.04239239078434,75.93871049063263,92.23161797616305,7.507258679556749,3,70.89182402282954
34.120378218694405,80.8325157260369,46.89597982357401,77.88513527310258,9.815930873705074,2,53.54450459865358
11.777955682783428,89.82686454880881,45.63143708940137,71.95024398495892,6.2670352823631195,3,44.84024743631452
15.40390914407701,74.0761175756275,94.57760916619554,46.923678530735046,4.372220581772689,1,53.717417010068516
34.045466860674274,55.86540944811972,80.15201577628471,76.3382733594047,6.035831603857405,5,55.85039120047052
12.676880206251106,56.259289610127524,89.75720795900534,47.03223434081401,7.035589925917351,5,53.72686921228693
6.7797098674436995,84.27826436144858,92.73873401693604,60.232394533945126,4.971538039793282,3,52.94999220025667
22.272050498334007,71.51529474497313,74.30634112289934,48.57051788885991,7.9486133083389525,3,48.633508525903075
37.44619096643124,60.02623633501683,71.04678110530247,81.52441882146213,9.986496334061204,2,57.781782528044744
27.84119186699892,74.57972733707184,65.8256446192594,52.37512683016916,6.710436855888663,4,46.32288866773768
22.802446803574597,53.21044685375671,59.01679526746716,63.51156239128156,6.128371340381276,4,44.285533776119806
3.8870597508307414,79.09857009571994,66.07575765152271,93.74048665712672,6.4042250010068,2,50.58408213897971
24.60028906796679,63.449670221754886,86.43277934380939,52.25898300393822,4.690877070371207,4,53.29390409538941
39.60215400417053,89.87795503185941,76.11540586090788,70.46830383752675,9.299641608557343,1,59.63623106373856
5.603360609460961,65.51809794617868,93.55139739729077,65.15629966996133,6.488953933128112,4,50.271729591178065
20.73318609454947,72.76100745409006,66.60280086275127,41.08744246274378,6.323646468549048,2,50.18187890591848
35.094922877118215,50.58102699540503,76.42537472312524,87.56548681436877,7.958141637582846,4,57.069789276331655
29.630744710168177,53.62234438972794,77.87845318551932,44.142754378875985,6.652200525586741,5,52.64319332320111
27.88062963981072,69.62467782033424,75.50182973837954,68.45530125861721,7.889400812847076,3,53.85818379968014
28.09936335948437,73.99694173585618,82.15802638513098,73.640697696337,4.368677740784725,1,55.93082642090536
14.379646048790207,80.00102740596519,54.246008102488375,77.70558739687522,8.882340062333364,5,52.39723044079829
11.743673770579734,64.58312893546517,70.74182665274743,81.31789775847253,9.643023717276415,5,58.2998621382037
32.374446219140545,84.74909430632712,46.25348816850086,55.196343011362906,7.892592316956316,2,49.17969552784392
32.404535787167234,93.00611985946023,63.07067965868875,40.59872659950696,9.727395573152865,3,54.42472792869738
34.68289274320415,88.99254944466749,69.26002411727586,83.40661974129472,4.90859388621978,3,63.543988091567805
36.529622102258855,51.980941267417855,79.13345557272835,72.13939596085471,6.864497136882122,1,52.925681319344385
20.453695954437514,74.02534736289145,97.0318631551722,90.16706219243493,7.610840403672683,2,63.360826355700574
20.060651787487984,55.246508920908745,76.03906399290136,89.28330177404166,7.49041988452712,1,55.74481355690598
31.931807158671006,62.10225079312637,84.61563497059359,90.59957006727299,6.408770674534259,4,58.62410592320268
